Input,Target,Prediction
above stone (djed) power upon / sees king house stability face,king sees stability (djed) power above face / upon stone house,king sees stability (djed) power above face / upon stone house
/ (or / man authority listen good hear like as town beautiful servant gate / example),servant hear / listen authority like / as (or example) beautiful / good man gate town,servant hear / listen authority like / as (or example) beautiful / good man gate town
god family protect life house,god protect house family life,god protect house family life
three vessel sees behind back / skins fox woman house above,woman sees three fox skins above vessel behind / back house,woman sees three fox skins above vessel behind / back house
basket to mat stool servant do (lord / all) house above town / make /,servant to do / make basket (lord / all) above stool / mat house town,servant to do / make basket (lord / all) above stool / mat house town
heart god above / soul / peace satisfy face upon (ba),heart peace / satisfy soul (ba) above face / upon god,heart peace / satisfy soul (ba) above face / upon god
town youth above shelter gives road mother house / reed birth begets,mother gives birth / begets youth above reed shelter house town road,mother gives birth / begets youth above reed shelter house town road
god send people life blessing,god send blessing life people,god send blessing life people
stone / hear / authority door back scribe listen bolt behind,scribe hear / listen authority behind / back stone door bolt,scribe hear / listen authority behind / back stone door bolt
(ba) back desert behind star hill horizon / soul above mountain west emerge,soul (ba) emerge above desert hill behind / back mountain west horizon star,soul (ba) emerge above desert hill behind / back mountain west horizon star
great soul sky (ba) example) (or swallow above horizon like emerge big as / /,soul (ba) emerge above sky like / as (or example) great / big swallow horizon,soul (ba) emerge above sky like / as (or example) great / big swallow horizon
give (ankh) king great to behind back altar / mighty life /,king to give life (ankh) behind / back great / mighty altar,king to give life (ankh) behind / back great / mighty altar
face king road to return west city above retreat mountain /,king to return / retreat west mountain road above face city,king to return / retreat west mountain road above face city
house peace father guide family,father guide family house peace,father guide family house peace
/ eat milk bread of house speak jar ka (spirit) loaf / drink stone sweet,ka (spirit) eat / drink / speak loaf of bread milk jar sweet stone house,ka (spirit) eat / drink / speak loaf of bread milk jar sweet stone house
stool / gate senet house mat town scribe above board sees,scribe sees senet board above stool / mat house town gate,scribe sees senet board above stool / mat house town gate
/ (tills) above mighty house man / hill back great field river plows behind,man plows (tills) field behind / back house great / mighty river above hill,man plows (tills) field behind / back house great / mighty river above hill
back lotus / riverbank above behind woman plant lake beautiful sees,woman sees lotus plant above lake behind / back beautiful riverbank,woman sees lotus plant above lake behind / back beautiful riverbank
be) hare / mountain (to hill back sees desert man desert behind emerge,man sees desert hare (to be) emerge behind / back desert hill mountain,man sees desert hare (to be) emerge behind / back desert hill mountain
town / / make stool offering mat do servant house above to,servant to do / make offering above stool / mat house town,servant to do / make offering above stool / mat house town
papyrus scribe above / book city scroll writing basket scribe,scribe writing / scribe papyrus scroll book above basket city,scribe writing / scribe papyrus scroll book above basket city
mighty temple above / / gate people great road gate emerge back behind city,people emerge above gate behind / back great / mighty city road temple gate,people emerge above gate behind / back great / mighty city road temple gate
